"day","tmpf","relh","sknt","alti","vsby"
"2016-10-20 02:50:00",37.4,69.67,10,30.24,6.21
"2016-10-20 03:20:00",35.6,74.8,11,30.24,6.21
"2016-10-20 03:50:00",35.6,80.51,10,30.24,6.21
"2016-10-20 04:20:00",35.6,74.8,10,30.24,6.21
"2016-10-20 04:50:00",35.6,74.8,10,30.27,6.21
"2016-10-20 05:20:00",35.6,74.8,11,30.27,6.21
"2016-10-20 05:51:00",35.6,80.51,10,30.27,6.21
"2016-10-20 05:56:00",35.6,80.51,9,30.27,6.21
"2016-10-20 06:20:00",35.6,80.51,9,30.27,6.21
"2016-10-20 06:50:00",37.4,74.98,9,30.3,6.21
"2016-10-20 07:20:00",37.4,74.98,10,30.3,6.21
"2016-10-20 07:50:00",37.4,74.98,10,30.3,6.21
"2016-10-20 08:20:00",39.2,69.88,10,30.3,6.21
"2016-10-20 08:50:00",41,65.16,9,30.3,6.21
"2016-10-20 09:20:00",41,65.16,12,30.3,6.21
"2016-10-20 09:50:00",41,65.16,11,30.3,6.21
"2016-10-20 10:20:00",41,65.16,12,30.3,6.21
"2016-10-20 10:50:00",42.8,65.38,11,30.3,6.21
"2016-10-20 11:20:00",42.8,65.38,11,30.3,6.21
"2016-10-20 11:50:00",44.6,61.03,9,30.3,6.21
"2016-10-20 12:20:00",46.4,57,11,30.3,6.21
"2016-10-20 12:50:00",44.6,56.74,11,30.3,6.21
"2016-10-20 13:20:00",42.8,60.79,11,30.3,6.21
"2016-10-20 13:50:00",44.6,56.74,8,30.3,6.21
"2016-10-20 14:20:00",42.8,60.79,9,30.3,6.21
"2016-10-20 14:50:00",41,65.16,8,30.3,6.21
"2016-10-20 15:20:00",39.2,69.88,6,30.3,6.21
"2016-10-20 15:50:00",39.2,69.88,7,30.33,6.21
"2016-10-20 16:20:00",37.4,74.98,8,30.33,6.21
"2016-10-20 16:50:00",37.4,74.98,10,30.3,6.21
"2016-10-20 17:20:00",37.4,74.98,9,30.3,6.21
"2016-10-20 17:50:00",35.6,80.51,10,30.3,6.21
"2016-10-20 18:20:00",35.6,80.51,9,30.33,6.21
"2016-10-20 18:50:00",35.6,74.8,10,30.33,6.21
"2016-10-20 19:20:00",35.6,74.8,9,30.33,6.21
"2016-10-20 19:50:00",33.8,80.36,10,30.33,6.21
"2016-10-20 20:20:00",33.8,80.36,9,30.33,6.21
"2016-10-20 20:50:00",33.8,74.63,9,30.33,6.21
"2016-10-20 21:20:00",33.8,74.63,9,30.33,6.21
"2016-10-20 21:50:00",32,80.22,9,30.33,6.21
"2016-10-20 22:20:00",32,80.22,10,30.33,6.21
"2016-10-20 22:50:00",32,80.22,8,30.33,6.21
"2016-10-20 23:20:00",32,80.22,9,30.3,6.21
"2016-10-20 23:50:00",32,80.22,9,30.3,6.21
"2016-10-21 00:20:00",32,80.22,8,30.3,6.21
"2016-10-21 00:50:00",30.2,80.07,8,30.3,6.21
"2016-10-21 01:20:00",32,74.44,10,30.27,6.21
"2016-10-21 01:50:00",32,74.44,10,30.27,6.21
"2016-10-21 02:20:00",32,80.22,9,30.27,6.21
"2016-10-21 02:50:00",32,80.22,9,30.27,6.21
"2016-10-21 03:20:00",32,80.22,10,30.27,6.21
"2016-10-21 03:50:00",32,80.22,10,30.27,6.21
"2016-10-21 04:20:00",32,80.22,9,30.27,6.21
"2016-10-21 04:50:00",32,80.22,11,30.27,6.21
"2016-10-21 05:20:00",32,80.22,11,30.27,6.21
"2016-10-21 05:50:00",32,80.22,11,30.27,6.21
"2016-10-21 06:20:00",32,80.22,10,30.27,6.21
"2016-10-21 06:50:00",33.8,74.63,11,30.27,6.21
"2016-10-21 07:20:00",33.8,74.63,11,30.27,6.21
"2016-10-21 07:50:00",35.6,74.8,11,30.27,6.21
"2016-10-21 08:20:00",35.6,74.8,13,30.27,6.21
"2016-10-21 08:50:00",35.6,74.8,13,30.27,6.21
"2016-10-21 09:20:00",37.4,69.67,13,30.27,6.21
"2016-10-21 09:50:00",37.4,69.67,12,30.27,6.21
"2016-10-21 10:20:00",37.4,69.67,12,30.27,6.21
"2016-10-21 10:50:00",39.2,69.88,12,30.27,6.21
"2016-10-21 11:20:00",39.2,64.93,13,30.27,6.21
"2016-10-21 11:50:00",39.2,64.93,13,30.27,6.21
"2016-10-21 12:20:00",39.2,64.93,13,30.27,6.21
"2016-10-21 12:50:00",39.2,64.93,16,30.27,6.21
"2016-10-21 13:20:00",37.4,69.67,14,30.27,6.21
"2016-10-21 13:50:00",37.4,69.67,14,30.27,6.21
"2016-10-21 14:20:00",37.4,69.67,14,30.27,6.21
"2016-10-21 14:50:00",37.4,69.67,14,30.27,6.21
"2016-10-21 15:20:00",37.4,69.67,12,30.27,6.21
"2016-10-21 15:50:00",37.4,69.67,12,30.27,6.21
"2016-10-21 16:20:00",37.4,69.67,14,30.27,6.21
"2016-10-21 16:50:00",37.4,69.67,15,30.24,6.21
"2016-10-21 17:20:00",37.4,69.67,15,30.27,6.21
"2016-10-21 17:50:00",37.4,69.67,15,30.27,6.21
"2016-10-21 18:20:00",37.4,69.67,14,30.24,6.21
"2016-10-21 18:50:00",37.4,69.67,14,30.24,6.21
"2016-10-21 19:20:00",35.6,74.8,13,30.24,6.21
"2016-10-21 19:50:00",37.4,69.67,13,30.27,6.21
"2016-10-21 20:20:00",37.4,69.67,12,30.27,6.21
"2016-10-21 20:50:00",35.6,74.8,11,30.27,6.21
"2016-10-21 21:20:00",35.6,74.8,12,30.27,6.21
"2016-10-21 21:50:00",35.6,74.8,13,30.24,6.21
"2016-10-21 22:20:00",35.6,74.8,12,30.24,6.21
"2016-10-21 22:50:00",35.6,74.8,11,30.24,6.21
"2016-10-21 23:20:00",35.6,74.8,10,30.24,6.21
"2016-10-21 23:50:00",35.6,74.8,12,30.24,6.21
"2016-10-22 00:20:00",35.6,74.8,11,30.24,6.21
"2016-10-22 00:50:00",35.6,74.8,13,30.21,6.21
"2016-10-22 01:20:00",35.6,74.8,13,30.21,6.21
"2016-10-22 01:50:00",35.6,74.8,14,30.21,6.21
"2016-10-22 02:20:00",35.6,74.8,15,30.21,6.21
"2016-10-22 02:50:00",35.6,74.8,14,30.18,6.21
"2016-10-22 03:20:00",35.6,74.8,13,30.18,6.21
"2016-10-22 03:50:00",35.6,74.8,11,30.18,6.21
"2016-10-22 04:20:00",35.6,74.8,14,30.18,6.21
"2016-10-22 04:50:00",35.6,74.8,12,30.21,6.21
"2016-10-22 05:20:00",35.6,74.8,14,30.18,6.21
"2016-10-22 05:50:00",35.6,74.8,11,30.21,6.21
"2016-10-22 06:20:00",35.6,74.8,11,30.21,6.21
"2016-10-22 06:50:00",35.6,74.8,13,30.21,6.21
"2016-10-22 07:20:00",35.6,74.8,14,30.21,6.21
"2016-10-22 07:50:00",35.6,74.8,12,30.21,6.21
"2016-10-22 08:20:00",35.6,74.8,14,30.21,6.21
"2016-10-22 08:50:00",37.4,74.98,12,30.21,6.21
"2016-10-22 09:20:00",37.4,74.98,12,30.21,6.21
"2016-10-22 09:50:00",37.4,74.98,13,30.18,6.21
"2016-10-22 10:20:00",37.4,74.98,13,30.18,6.21
"2016-10-22 10:50:00",37.4,80.65,12,30.18,6.21
"2016-10-22 11:20:00",37.4,80.65,12,30.18,6.21
"2016-10-22 11:50:00",37.4,80.65,14,30.18,6.21
"2016-10-22 12:20:00",37.4,86.69,11,30.18,6.21
"2016-10-22 12:50:00",37.4,86.69,13,30.18,6.21
"2016-10-22 13:20:00",39.2,80.79,13,30.15,6.21
"2016-10-22 13:50:00",39.2,80.79,11,30.18,6.21
"2016-10-22 14:20:00",39.2,86.79,12,30.15,5.59
"2016-10-22 14:50:00",39.2,86.79,14,30.15,4.35
"2016-10-22 15:20:00",39.2,86.79,11,30.15,3.73
"2016-10-22 15:50:00",39.2,86.79,11,30.15,4.35
"2016-10-22 16:20:00",39.2,93.19,12,30.15,4.97
"2016-10-22 16:50:00",39.2,93.19,14,30.15,4.97
"2016-10-22 17:20:00",39.2,93.19,12,30.15,5.59
"2016-10-22 17:50:00",39.2,93.19,12,30.15,4.97
"2016-10-22 18:20:00",41,86.89,13,30.15,5.59
"2016-10-22 18:50:00",41,86.89,14,30.15,5.59
"2016-10-22 19:20:00",41,86.89,13,30.15,5.59
"2016-10-22 19:50:00",41,86.89,14,30.15,5.59
"2016-10-22 20:20:00",41,86.89,15,30.18,5.59
"2016-10-22 20:50:00",41,86.89,12,30.18,5.59
"2016-10-22 21:23:00",41,86.89,12,30.18,5.59
"2016-10-22 21:50:00",41,86.89,13,30.18,6.21
"2016-10-22 22:20:00",39.2,93.19,12,30.18,6.21
"2016-10-22 22:50:00",39.2,93.19,13,30.18,6.21
"2016-10-22 23:20:00",39.2,93.19,14,30.18,6.21
"2016-10-22 23:50:00",39.2,93.19,14,30.18,6.21
"2016-10-23 00:20:00",39.2,93.19,12,30.18,5.59
"2016-10-23 00:50:00",39.2,93.19,15,30.18,5.59
"2016-10-23 01:20:00",39.2,86.79,14,30.18,3.73
"2016-10-23 01:53:00",39.2,93.19,13,30.18,4.35
"2016-10-23 02:20:00",37.4,93.14,13,30.21,3.73
"2016-10-23 02:50:00",37.4,93.14,12,30.21,3.11
"2016-10-23 03:20:00",37.4,93.14,12,30.21,3.11
"2016-10-23 03:50:00",37.4,93.14,12,30.21,3.73
"2016-10-23 04:20:00",37.4,93.14,13,30.21,3.73
"2016-10-23 04:50:00",37.4,93.14,12,30.24,3.73
"2016-10-23 05:20:00",37.4,93.14,10,30.24,3.73
"2016-10-23 05:50:00",37.4,93.14,11,30.24,4.35
"2016-10-23 06:20:00",37.4,93.14,12,30.27,3.11
"2016-10-23 06:50:00",37.4,93.14,11,30.27,2.24
"2016-10-23 07:20:00",37.4,93.14,10,30.3,4.97
"2016-10-23 07:50:00",37.4,93.14,11,30.3,6.21
"2016-10-23 08:20:00",37.4,93.14,11,30.3,4.97
"2016-10-23 08:50:00",37.4,93.14,11,30.3,4.97
"2016-10-23 09:20:00",37.4,93.14,9,30.33,6.21
"2016-10-23 09:50:00",37.4,86.69,10,30.33,6.21
"2016-10-23 10:20:00",37.4,86.69,10,30.33,6.21
"2016-10-23 10:50:00",37.4,86.69,10,30.33,6.21
"2016-10-23 11:20:00",37.4,93.14,10,30.33,6.21
"2016-10-23 11:50:00",37.4,93.14,11,30.33,6.21
"2016-10-23 12:21:00",37.4,93.14,10,30.33,6.21
"2016-10-23 12:50:00",37.4,93.14,10,30.33,4.97
"2016-10-23 13:20:00",37.4,93.14,11,30.36,4.97
"2016-10-23 13:50:00",37.4,93.14,10,30.36,6.21
"2016-10-23 14:20:00",37.4,93.14,10,30.36,5.59
"2016-10-23 14:50:00",37.4,93.14,10,30.36,6.21
"2016-10-23 15:20:00",37.4,93.14,11,30.39,6.21
"2016-10-23 15:50:00",37.4,93.14,12,30.39,6.21
"2016-10-23 16:20:00",37.4,93.14,11,30.39,6.21
"2016-10-23 16:50:00",37.4,93.14,11,30.39,6.21
"2016-10-23 17:20:00",37.4,93.14,10,30.39,6.21
"2016-10-23 17:50:00",37.4,93.14,10,30.39,6.21
"2016-10-23 18:20:00",37.4,86.69,11,30.39,6.21
"2016-10-23 18:50:00",37.4,86.69,11,30.39,6.21
"2016-10-23 19:20:00",37.4,93.14,12,30.42,6.21
"2016-10-23 19:50:00",37.4,86.69,13,30.42,6.21
"2016-10-23 20:20:00",37.4,86.69,10,30.42,6.21
"2016-10-23 20:50:00",37.4,86.69,11,30.42,6.21
"2016-10-23 21:20:00",37.4,86.69,11,30.42,6.21
"2016-10-23 21:50:00",37.4,86.69,11,30.42,6.21
"2016-10-23 22:20:00",37.4,86.69,9,30.42,6.21
"2016-10-23 22:50:00",37.4,86.69,11,30.42,6.21
"2016-10-23 23:20:00",37.4,86.69,11,30.42,6.21
"2016-10-23 23:50:00",37.4,86.69,12,30.42,6.21
"2016-10-24 00:20:00",37.4,86.69,11,30.42,6.21
"2016-10-24 00:50:00",37.4,86.69,11,30.42,6.21
"2016-10-24 01:20:00",37.4,86.69,11,30.42,6.21
"2016-10-24 01:50:00",37.4,86.69,13,30.42,6.21
"2016-10-24 02:20:00",37.4,86.69,11,30.42,6.21
"2016-10-24 02:50:00",37.4,86.69,13,30.42,6.21
"2016-10-24 03:20:00",37.4,86.69,13,30.42,6.21
"2016-10-24 03:50:00",37.4,86.69,12,30.42,6.21
"2016-10-24 04:20:00",37.4,86.69,14,30.42,6.21
"2016-10-24 04:50:00",37.4,80.65,13,30.42,6.21
"2016-10-24 05:20:00",37.4,80.65,13,30.42,6.21
"2016-10-24 05:50:00",37.4,80.65,13,30.42,6.21
"2016-10-24 06:20:00",37.4,80.65,12,30.42,6.21
"2016-10-24 06:50:00",37.4,80.65,12,30.42,6.21
"2016-10-24 07:20:00",37.4,80.65,13,30.42,6.21
"2016-10-24 07:50:00",37.4,86.69,12,30.42,6.21
"2016-10-24 08:20:00",37.4,80.65,14,30.42,6.21
"2016-10-24 08:50:00",37.4,80.65,14,30.42,6.21
"2016-10-24 09:20:00",37.4,80.65,11,30.42,6.21
"2016-10-24 09:50:00",37.4,80.65,13,30.39,6.21
"2016-10-24 10:20:00",37.4,80.65,14,30.39,6.21
"2016-10-24 10:50:00",37.4,86.69,15,30.36,6.21
"2016-10-24 11:20:00",37.4,86.69,14,30.36,6.21
"2016-10-24 11:50:00",35.6,93.08,15,30.36,5.59
"2016-10-24 12:20:00",35.6,93.08,13,30.36,6.21
"2016-10-24 12:50:00",35.6,93.08,14,30.36,6.21
"2016-10-24 13:20:00",35.6,93.08,13,30.36,6.21
"2016-10-24 13:50:00",33.8,93.03,12,30.36,4.97
"2016-10-24 14:20:00",33.8,93.03,12,30.36,5.59
"2016-10-24 14:50:00",35.6,86.59,13,30.36,6.21
"2016-10-24 15:20:00",35.6,86.59,15,30.33,4.97
"2016-10-24 15:50:00",33.8,93.03,13,30.36,4.97
"2016-10-24 16:20:00",33.8,93.03,14,30.36,6.21
"2016-10-24 16:50:00",35.6,86.59,15,30.36,6.21
"2016-10-24 17:20:00",33.8,93.03,15,30.36,6.21
"2016-10-24 17:50:00",33.8,93.03,14,30.33,6.21
"2016-10-24 18:20:00",33.8,93.03,14,30.33,6.21
"2016-10-24 18:50:00",33.8,93.03,15,30.33,6.21
"2016-10-24 19:20:00",35.6,86.59,16,30.33,6.21
"2016-10-24 19:50:00",35.6,86.59,14,30.33,6.21
"2016-10-24 20:20:00",35.6,93.08,17,30.3,6.21
"2016-10-24 20:50:00",35.6,93.08,15,30.3,6.21
"2016-10-24 21:20:00",35.6,93.08,14,30.3,6.21
"2016-10-24 21:45:00",35.6,93.08,13,30.3,3.11
"2016-10-24 21:50:00",35.6,93.08,15,30.3,3.11
"2016-10-24 22:21:00",35.6,93.08,15,30.27,5.59
"2016-10-24 22:50:00",35.6,93.08,13,30.27,4.35
"2016-10-24 23:20:00",35.6,93.08,14,30.27,6.21
"2016-10-24 23:50:00",35.6,93.08,16,30.27,6.21
"2016-10-25 00:20:00",35.6,93.08,16,30.24,3.73
"2016-10-25 00:50:00",37.4,93.14,14,30.24,4.35
"2016-10-25 01:20:00",37.4,86.69,16,30.21,6.21
"2016-10-25 01:50:00",37.4,93.14,14,30.21,5.59
"2016-10-25 02:20:00",37.4,93.14,15,30.18,4.97
"2016-10-25 02:50:00",37.4,93.14,14,30.18,4.97
"2016-10-25 03:20:00",37.4,93.14,15,30.18,4.97
"2016-10-25 03:50:00",37.4,93.14,15,30.15,4.97
"2016-10-25 04:20:00",37.4,93.14,14,30.15,4.35
"2016-10-25 04:31:00",37.4,93.14,14,30.15,2.98
"2016-10-25 04:50:00",37.4,93.14,13,30.15,2.86
"2016-10-25 05:20:00",37.4,93.14,15,30.12,3.73
"2016-10-25 05:50:00",37.4,93.14,16,30.12,2.98
"2016-10-25 06:20:00",39.2,93.19,14,30.12,3.73
"2016-10-25 06:50:00",39.2,93.19,13,30.12,4.35
"2016-10-25 07:20:00",39.2,93.19,12,30.12,4.35
"2016-10-25 07:50:00",39.2,93.19,11,30.12,4.97
"2016-10-25 08:20:00",39.2,93.19,10,30.09,5.59
"2016-10-25 08:50:00",39.2,93.19,13,30.09,5.59
"2016-10-25 09:20:00",39.2,93.19,12,30.06,5.59
"2016-10-25 09:50:00",39.2,93.19,13,30.06,5.59
"2016-10-25 10:20:00",41,93.24,13,30.06,4.97
"2016-10-25 10:50:00",41,93.24,12,30.03,4.97
"2016-10-25 11:20:00",41,93.24,11,30.03,4.97
"2016-10-25 11:50:00",41,93.24,11,30.03,4.97
"2016-10-25 12:20:00",41,100,11,30,3.73
"2016-10-25 12:50:00",41,100,11,30,4.35
"2016-10-25 13:20:00",42.8,93.3,10,30,3.73
"2016-10-25 13:50:00",42.8,93.3,11,30,3.73
"2016-10-25 14:20:00",42.8,93.3,10,30,3.73
"2016-10-25 14:50:00",42.8,93.3,10,30,4.35
"2016-10-25 15:20:00",42.8,100,10,30,2.92
"2016-10-25 15:50:00",42.8,100,9,30,3.11
"2016-10-25 16:20:00",44.6,93.35,9,30,4.35
"2016-10-25 16:50:00",44.6,93.35,9,30,3.11
"2016-10-25 17:20:00",44.6,100,8,30,1.99
"2016-10-25 17:50:00",44.6,100,8,30,2.05
"2016-10-25 18:02:00",44.6,100,7,30,1.43
"2016-10-25 18:20:00",44.6,100,6,30,1.99
"2016-10-25 18:50:00",44.6,100,7,30,2.67
"2016-10-25 19:20:00",44.6,93.35,7,30,4.97
"2016-10-25 19:50:00",42.8,100,7,30.03,2.49
"2016-10-25 20:03:00",42.8,93.3,7,30.03,1.68
"2016-10-25 20:20:00",42.8,93.3,6,30.03,2.11
"2016-10-25 20:50:00",41,100,7,30.03,1.62
"2016-10-25 21:20:00",41,100,7,30.03,0.68
"2016-10-25 21:50:00",41,93.24,7,30.06,1.3
"2016-10-25 22:20:00",41,93.24,8,30.06,1.12
"2016-10-25 22:50:00",39.2,100,7,30.06,4.35
"2016-10-25 23:20:00",39.2,100,8,30.06,4.97
"2016-10-25 23:50:00",39.2,100,6,30.06,2.86
"2016-10-26 00:20:00",39.2,100,8,30.09,6.21
"2016-10-26 00:50:00",39.2,100,9,30.09,4.35
"2016-10-26 01:20:00",39.2,100,10,30.09,4.35
"2016-10-26 01:50:00",39.2,93.19,7,30.09,6.21
"2016-10-26 02:20:00",39.2,86.79,6,30.09,6.21
"2016-10-26 02:50:00",39.2,86.79,7,30.12,6.21
"2016-10-26 03:20:00",39.2,86.79,5,30.12,6.21
"2016-10-26 03:50:00",37.4,93.14,4,30.12,6.21
"2016-10-26 04:20:00",39.2,93.19,2,30.12,6.21
"2016-10-26 04:50:00",39.2,93.19,5,30.12,5.59
"2016-10-26 05:20:00",39.2,93.19,6,30.12,5.59
"2016-10-26 05:50:00",39.2,93.19,7,30.15,6.21
"2016-10-26 06:20:00",39.2,93.19,7,30.15,6.21
"2016-10-26 06:50:00",39.2,93.19,7,30.15,6.21
"2016-10-26 07:20:00",39.2,93.19,10,30.18,6.21
"2016-10-26 07:50:00",39.2,93.19,8,30.18,6.21
"2016-10-26 08:09:00",39.2,93.19,5,30.18,6.21
"2016-10-26 08:20:00",39.2,86.79,8,30.18,6.21
"2016-10-26 08:50:00",39.2,86.79,7,30.21,6.21
"2016-10-26 09:20:00",39.2,86.79,6,30.21,6.21
"2016-10-26 09:50:00",41,86.89,7,30.21,6.21
"2016-10-26 10:20:00",39.2,86.79,7,30.21,6.21
"2016-10-26 10:50:00",41,80.93,8,30.21,6.21
"2016-10-26 11:20:00",41,75.33,10,30.24,6.21
"2016-10-26 11:50:00",39.2,80.79,8,30.24,6.21
"2016-10-26 12:20:00",41,80.93,7,30.24,6.21
"2016-10-26 12:50:00",41,80.93,6,30.24,6.21
"2016-10-26 13:20:00",41,80.93,5,30.27,6.21
"2016-10-26 13:50:00",41,80.93,4,30.27,6.21
"2016-10-26 14:20:00",41,80.93,4,30.27,6.21
"2016-10-26 14:50:00",39.2,86.79,4,30.27,6.21
"2016-10-26 15:20:00",39.2,86.79,2,30.3,6.21
"2016-10-26 15:50:00",39.2,80.79,3,30.3,6.21
"2016-10-26 16:20:00",39.2,86.79,4,30.3,6.21
"2016-10-26 16:50:00",39.2,86.79,4,30.3,6.21
"2016-10-26 17:20:00",39.2,86.79,4,30.3,6.21
"2016-10-26 17:50:00",39.2,86.79,4,30.3,6.21
"2016-10-26 18:20:00",39.2,86.79,4,30.3,6.21
"2016-10-26 18:50:00",37.4,86.69,3,30.33,6.21
"2016-10-26 19:20:00",37.4,86.69,2,30.33,6.21
"2016-10-26 19:50:00",35.6,93.08,2,30.33,4.35
"2016-10-26 20:20:00",35.6,93.08,1,30.33,3.11
"2016-10-26 20:50:00",33.8,93.03,1,30.36,1.99
"2016-10-26 21:20:00",33.8,93.03,1,30.36,3.11
"2016-10-26 21:27:00",33.8,93.03,1,30.36,1.86
"2016-10-26 21:57:00",30.2,100,2,30.36,1.37
"2016-10-26 21:59:00",30.2,100,2,30.36,1.43
"2016-10-26 22:20:00",33.8,93.03,1,30.36,3.11
"2016-10-26 22:50:00",33.8,100,1,30.36,3.11
"2016-10-26 22:56:00",33.8,100,1,30.36,1.49
"2016-10-26 23:20:00",32,100,2,30.36,0.75
"2016-10-26 23:50:00",32,100,3,30.36,1.37
"2016-10-27 00:20:00",33.8,100,1,30.36,1.37
"2016-10-27 00:50:00",33.8,100,1,30.36,1.18
"2016-10-27 01:20:00",33.8,93.03,2,30.36,0.16
"2016-10-27 01:50:00",33.8,93.03,2,30.36,0.12
"2016-10-27 02:20:00",33.8,93.03,1,30.39,0.09
"2016-10-27 02:50:00",33.8,100,2,30.39,0.12
"2016-10-27 03:20:00",33.8,100,3,30.39,0.12
"2016-10-27 03:50:00",33.8,100,2,30.39,0.19
"2016-10-27 04:20:00",33.8,100,2,30.39,0.25
"2016-10-27 04:50:00",33.8,100,3,30.39,0.19
"2016-10-27 05:20:00",33.8,100,3,30.39,0.12
"2016-10-27 05:50:00",33.8,100,3,30.42,0.12
"2016-10-27 06:20:00",33.8,100,4,30.42,0.12
"2016-10-27 06:50:00",35.6,93.08,3,30.42,0.16
"2016-10-27 07:20:00",35.6,100,4,30.42,0.28
"2016-10-27 07:50:00",37.4,100,5,30.42,2.17
"2016-10-27 07:57:00",37.4,93.14,6,30.42,2.11
"2016-10-27 08:20:00",37.4,100,6,30.42,3.11
"2016-10-27 08:50:00",37.4,100,7,30.45,4.97
"2016-10-27 09:20:00",39.2,93.19,5,30.45,6.21
"2016-10-27 09:50:00",39.2,93.19,6,30.45,6.21
"2016-10-27 10:20:00",42.8,81.07,8,30.45,6.21
"2016-10-27 10:50:00",42.8,81.07,9,30.45,6.21
"2016-10-27 11:20:00",44.6,70.48,9,30.42,6.21
"2016-10-27 11:50:00",44.6,65.61,10,30.42,6.21
"2016-10-27 12:20:00",44.6,65.61,8,30.42,6.21
"2016-10-27 12:50:00",44.6,61.03,8,30.42,6.21
"2016-10-27 13:20:00",42.8,70.28,7,30.45,6.21
"2016-10-27 13:50:00",42.8,70.28,6,30.42,6.21
"2016-10-27 14:20:00",41,80.93,5,30.42,6.21
"2016-10-27 14:50:00",39.2,86.79,5,30.45,6.21
"2016-10-27 15:20:00",39.2,86.79,5,30.45,6.21
"2016-10-27 15:50:00",39.2,86.79,6,30.45,6.21
"2016-10-27 16:20:00",39.2,86.79,6,30.45,6.21
"2016-10-27 16:50:00",39.2,86.79,5,30.45,6.21
"2016-10-27 17:20:00",39.2,86.79,6,30.45,6.21
"2016-10-27 17:50:00",39.2,86.79,6,30.45,6.21
"2016-10-27 18:20:00",37.4,93.14,7,30.45,6.21
"2016-10-27 18:50:00",37.4,93.14,7,30.45,6.21
"2016-10-27 19:20:00",37.4,93.14,7,30.45,6.21
"2016-10-27 19:50:00",37.4,93.14,7,30.45,6.21
"2016-10-27 20:20:00",37.4,93.14,8,30.45,6.21
"2016-10-27 20:50:00",37.4,93.14,7,30.45,6.21
"2016-10-27 21:20:00",37.4,93.14,8,30.45,6.21
"2016-10-27 21:50:00",37.4,93.14,10,30.42,6.21
"2016-10-27 22:20:00",37.4,93.14,9,30.42,6.21
"2016-10-27 22:50:00",37.4,93.14,8,30.42,6.21
"2016-10-27 23:20:00",37.4,86.69,10,30.42,6.21
"2016-10-27 23:50:00",37.4,86.69,9,30.42,6.21
"2016-10-28 00:20:00",37.4,86.69,9,30.39,6.21
"2016-10-28 00:50:00",37.4,86.69,9,30.39,6.21
"2016-10-28 01:20:00",37.4,86.69,10,30.39,5.59
"2016-10-28 01:50:00",37.4,93.14,9,30.36,5.59
"2016-10-28 02:20:00",37.4,86.69,10,30.36,5.59
"2016-10-28 02:50:00",37.4,86.69,10,30.36,5.59
"2016-10-28 03:20:00",37.4,86.69,12,30.33,6.21
"2016-10-28 03:50:00",37.4,86.69,12,30.33,6.21
"2016-10-28 04:20:00",37.4,86.69,13,30.3,6.21
"2016-10-28 04:50:00",37.4,86.69,15,30.3,6.21
"2016-10-28 05:20:00",39.2,80.79,14,30.3,6.21
"2016-10-28 05:50:00",39.2,80.79,14,30.27,6.21
"2016-10-28 06:20:00",39.2,80.79,13,30.24,6.21
"2016-10-28 06:50:00",39.2,80.79,17,30.24,6.21
"2016-10-28 07:20:00",39.2,80.79,15,30.24,6.21
"2016-10-28 07:50:00",39.2,80.79,16,30.21,6.21
"2016-10-28 08:20:00",39.2,80.79,15,30.21,4.97
"2016-10-28 08:50:00",41,80.93,15,30.18,5.59
"2016-10-28 09:20:00",41,80.93,16,30.15,5.59
"2016-10-28 09:50:00",41,80.93,17,30.15,5.59
"2016-10-28 10:20:00",41,86.89,16,30.12,5.59
"2016-10-28 10:50:00",41,86.89,18,30.09,5.59
"2016-10-28 11:20:00",41,93.24,18,30.06,2.42
"2016-10-28 11:26:00",41,93.24,17,30.06,1.68
"2016-10-28 11:50:00",41,93.24,17,30.06,2.8
"2016-10-28 12:20:00",41,93.24,17,30.03,1.93
"2016-10-28 12:50:00",41,93.24,18,30.03,2.73
"2016-10-28 13:20:00",41,93.24,19,30,2.73
"2016-10-28 13:50:00",41,93.24,18,29.97,3.04
"2016-10-28 14:20:00",41,93.24,19,29.97,2.49
"2016-10-28 14:50:00",41,93.24,20,29.94,2.42
"2016-10-28 15:20:00",41,93.24,19,29.91,1.68
"2016-10-28 15:50:00",41,93.24,18,29.88,1.74
"2016-10-28 16:20:00",41,93.24,18,29.88,2.3
"2016-10-28 16:50:00",41,93.24,17,29.85,2.42
"2016-10-28 17:07:00",41,93.24,14,29.85,1.49
"2016-10-28 17:20:00",41,100,15,29.85,2.24
"2016-10-28 17:24:00",41,100,15,29.85,1.62
"2016-10-28 17:50:00",41,100,13,29.83,1.86
"2016-10-28 18:20:00",42.8,100,14,29.83,2.49
"2016-10-28 18:50:00",44.6,100,13,29.8,6.21
"2016-10-28 19:20:00",46.4,93.4,11,29.8,6.21
"2016-10-28 19:50:00",46.4,87.19,14,29.8,6.21
"2016-10-28 20:20:00",44.6,93.35,12,29.8,3.73
"2016-10-28 20:53:00",44.6,87.09,11,29.8,6.21
"2016-10-28 21:20:00",42.8,93.3,14,29.83,4.97
"2016-10-28 21:22:00",42.8,93.3,13,29.8,2.49
"2016-10-28 21:50:00",42.8,86.99,10,29.8,6.21
"2016-10-28 22:20:00",42.8,93.3,10,29.8,6.21
"2016-10-28 22:50:00",42.8,93.3,9,29.8,6.21
"2016-10-28 23:20:00",42.8,93.3,10,29.8,6.21
"2016-10-28 23:50:00",42.8,93.3,9,29.8,6.21
"2016-10-29 00:20:00",42.8,93.3,10,29.8,6.21
"2016-10-29 00:50:00",42.8,86.99,11,29.8,6.21
"2016-10-29 01:20:00",42.8,93.3,13,29.8,6.21
"2016-10-29 01:50:00",42.8,93.3,10,29.8,6.21
